stand_type,easting,northing,long,lat,stand_numbers,geom,stand_location
Sheffield Stand,316843.026,235296.554,-6.245923979809174,53.355207593535354,4,"53.355207593535354, -6.245923979809174","Marino College of Further Education, 171, North Strand Road, Ballybough, North Strand, North Dock C ED, Dublin, County Dublin, Leinster, D01 HN36, Éire / Ireland"
Sheffield Stand,316691.315,235085.778,-6.248278944133906,53.35334812510539,4,"53.35334812510539, -6.248278944133906","2, Hewardine Terrace, Mountjoy A ED, Dublin, County Dublin, Leinster, D01 WR86, Éire / Ireland"
Sheffield Stand,315275.722,234828.143,-6.269621233757715,53.351344462638544,7,"53.351344462638544, -6.269621233757715","Technological University Dublin - Bolton Street Campus, Bolton Street, Inns Quay C ED, Dublin, County Dublin, Leinster, D01 EH56, Éire / Ireland"
Sheffield Stand,316261.203,234592.566,-6.254916034210448,53.34901330982391,4,"53.34901330982391, -6.254916034210448","Beresford Place, North City ED, Dublin, Dublin 1, Leinster, D01 VC03, Éire / Ireland"
Sheffield Stand,316273.323,234776.579,-6.254666596086726,53.35066323472316,6,"53.35066323472316, -6.254666596086726","AIB, Talbot Street, North City ED, Dublin, County Dublin, Leinster, D01 X8F8, Éire / Ireland"
Sheffield Stand,315984.307,235112.062,-6.258881702130397,53.35373954024692,4,"53.35373954024692, -6.258881702130397","Dera (Pakistan & Afghan Food), Parnell Street, Rotunda A ED, Dublin, County Dublin, Leinster, D01 T2T3, Éire / Ireland"
Sheffield Stand,315919.365,233575.754,-6.260418514096296,53.33995642345071,10,"53.33995642345071, -6.260418514096296","Oasis, 3, St. Stephen's Green, Dublin, County Dublin, Leinster, D02 NY74, Éire / Ireland"
Sheffield Stand,315452.63,234681.081,-6.26701949942152,53.349985171221554,5,"53.349985171221554, -6.26701949942152","Penneys, Mary Street, North City ED, Dublin, County Dublin, Leinster, D01 HW54, Éire / Ireland"
Sheffield Stand,315594.326,233196.481,-6.2654342127008755,53.3366212531658,2,"53.3366212531658, -6.2654342127008755","Wow Burger, 16, Wexford Street, Royal Exchange B ED, Dublin, County Dublin, Leinster, D02 K232, Éire / Ireland"
Sheffield Stand,315548.689,233493.0,-6.266010904912738,53.339294212501365,5,"53.339294212501365, -6.266010904912738","Whitefriars, Aungier Street, Royal Exchange A ED, Dublin, County Dublin, Leinster, D02 K527, Éire / Ireland"
Sheffield Stand,315950.504,234959.445,-6.259444964934984,53.35237631749241,4,"53.35237631749241, -6.259444964934984","Church of St. George and St. Thomas, Cathal Brugha Street, Rotunda A ED, Dublin, County Dublin, Leinster, D01 KR53, Éire / Ireland"
Sheffield Stand,315951.185,234946.182,-6.259439597880413,53.352257055585504,9,"53.352257055585504, -6.259439597880413","TU Dublin (formerly DIT) Catering and Tourism, Cathal Brugha Street, North City ED, Dublin, County Dublin, Leinster, D01 KR53, Éire / Ireland"
Sheffield Stand,315603.448,232931.425,-6.265393973171078,53.334238825183654,5,"53.334238825183654, -6.265393973171078","58, Camden Street Lower, Saint Kevin's ED, Dublin, County Dublin, Leinster, D02 HH92, Éire / Ireland"
Sheffield Stand,315783.638,233813.084,-6.262368493339673,53.34211753799815,8,"53.34211753799815, -6.262368493339673","Pygmalion, Coppinger Row, Royal Exchange B ED, Dublin, County Dublin, Leinster, D02 XR91, Éire / Ireland"
Sheffield Stand,315665.497,234830.478,-6.263770002574463,53.351280425921324,6,"53.351280425921324, -6.263770002574463","Centra, Parnell Street, North City ED, Dublin, County Dublin, Leinster, D01 HW54, Éire / Ireland"
Sheffield Stand,316128.101,233171.05,-6.257434545930289,53.33627611749484,4,"53.33627611749484, -6.257434545930289","The Three Fates, St. Stephen's Green, Dublin, County Dublin, Leinster, D02 K710, Éire / Ireland"
Sheffield Stand,316478.602,233249.882,-6.2521465833520695,53.33690714258913,4,"53.33690714258913, -6.2521465833520695","World Rugby House, Pembroke Street Lower, Dublin, County Dublin, Leinster, D02 T922, Éire / Ireland"
Sheffield Stand,315942.348,234539.141,-6.2597212035251415,53.34860342285733,4,"53.34860342285733, -6.2597212035251415","Sir John Gray Knt MD JP, O'Connell Street Lower, North City ED, Dublin, County Dublin, Leinster, D01 F5P2, Éire / Ireland"
Sheffield Stand,315005.336,232703.719,-6.274450433584018,53.332323989164934,3,"53.332323989164934, -6.274450433584018","98, South Circular Road, Portobello, Wood Quay B ED, Dublin, County Dublin, Leinster, D01 XTN5, Éire / Ireland"
Sheffield Stand,315498.21,234139.928,-6.266532632456284,53.34511520502706,3,"53.34511520502706, -6.266532632456284","Temple Bar, Liffey Boardwalk, North City ED, Dublin, County Dublin, Leinster, D02 YK79, Éire / Ireland"
Sheffield Stand,315064.105,233470.644,-6.2732904228419155,53.339198923300415,4,"53.339198923300415, -6.2732904228419155","Funked up, Dean Street, The Liberties, Merchants Quay B ED, Dublin, County Dublin, Leinster, D08 KA43, Éire / Ireland"
Sheffield Stand,315921.787,234070.356,-6.260201284514221,53.34439784000484,13,"53.34439784000484, -6.260201284514221","College Green Monitoring Station, College Green, Royal Exchange A ED, Dublin, County Dublin, Leinster, D02 VR66, Éire / Ireland"
Sheffield Stand,315076.477,234709.847,-6.2726548090920655,53.350325401685744,5,"53.350325401685744, -6.2726548090920655","The Book Reader, North King Street, Inns Quay C ED, Dublin, County Dublin, Leinster, D07 PR5X, Éire / Ireland"
Sheffield Stand,316402.783,232739.484,-6.253471560026501,53.33234001126544,4,"53.33234001126544, -6.253471560026501","Perch Coffee, 56, Adelaide Road, Saint Kevin's ED, Dublin, County Dublin, Leinster, D02 H337, Éire / Ireland"
Sheffield Stand,316581.544,233097.698,-6.250657948823948,53.33551776143721,4,"53.33551776143721, -6.250657948823948","21, Fitzwilliam Street Upper, South Dock ED, Dublin, County Dublin, Leinster, D02 FN88, Éire / Ireland"
Sheffield Stand,315832.581,234496.708,-6.261384169143603,53.3482463620561,10,"53.3482463620561, -6.261384169143603","Independent House, 87-90, Middle Abbey Street, North City ED, Dublin, County Dublin, Leinster, D01 X8R2, Éire / Ireland"
Sheffield Stand,315705.252,234456.169,-6.26330999339922,53.34791012531379,5,"53.34791012531379, -6.26330999339922","Abbey Travel House, 43-44, Middle Abbey Street, North City ED, Dublin, County Dublin, Leinster, D01 X8R2, Éire / Ireland"
Sheffield Stand,317204.157,233541.615,-6.241152227917022,53.33936709554147,4,"53.33936709554147, -6.241152227917022","Sir Patrick Dun's Hospital Parking, Grand Canal Street Upper, South Dock ED, Dublin, County Dublin, Leinster, D04 P5W8, Éire / Ireland"
Sheffield Stand,317007.641,233489.878,-6.244120095654081,53.33894590392545,6,"53.33894590392545, -6.244120095654081","Ballaugh House, 73-79, Mount Street Lower, South Dock ED, Dublin, County Dublin, Leinster, D02 HD59, Éire / Ireland"
Sheffield Stand,316029.285,234341.669,-6.258488709626661,53.34681091669445,5,"53.34681091669445, -6.258488709626661","O'Connell Bridge House, 26, D'Olier Street, Mansion House A ED, Dublin, County Dublin, Leinster, D02 X984, Éire / Ireland"
Sheffield Stand,316391.857,234869.239,-6.252853440777803,53.35146935206087,2,"53.35146935206087, -6.252853440777803","Brett Court Apartments, Talbot Street, Mountjoy A ED, Dublin, County Dublin, Leinster, D01 E4H9, Éire / Ireland"
Stainless Steel Curved,317540.3,234239.439,-6.235849558839587,53.34555958161903,4,"53.34555958161903, -6.235849558839587","Blood Stoney Road, Docklands, South Dock ED, Dublin, Dublin 2, Leinster, D02 YN22, Éire / Ireland"
Stainless Steel Curved,317052.173,234603.592,-6.2430405653452015,53.3489380701302,12,"53.3489380701302, -6.2430405653452015","National College of Ireland - Campus 1, Mayor Square, International Financial Services Centre, North Dock C ED, Dublin, County Dublin, Leinster, D01 E4X0, Éire / Ireland"
Stainless Steel Curved,315687.634,233791.936,-6.263816884416484,53.34194858945129,3,"53.34194858945129, -6.263816884416484","The R.A.G.E., 16b, Fade Street, Royal Exchange B ED, Dublin, County Dublin, Leinster, D02 AX50, Éire / Ireland"
Sheffield Stand,316247.108,233366.911,-6.255577123159438,53.338009011502294,7,"53.338009011502294, -6.255577123159438","44-45, Hume Street, Dublin, County Dublin, Leinster, D02 TW98, Éire / Ireland"
Sheffield Stand,315409.302,234610.858,-6.267695396851954,53.34936395310652,5,"53.34936395310652, -6.267695396851954","25, Wolfe Tone Street, North City ED, Dublin, County Dublin, Leinster, D01 K5N8, Éire / Ireland"
Sheffield Stand,315447.466,234455.876,-6.267179065179022,53.34796375974716,7,"53.34796375974716, -6.267179065179022","Ag Crú na Gréine, Wolfe Tone Street, North City ED, Dublin, County Dublin, Leinster, D01 R2P0, Éire / Ireland"
Railing,315835.383,233794.729,-6.261598696688342,53.3419413798172,4,"53.3419413798172, -6.261598696688342","AllSaints, Coppinger Row, Royal Exchange B ED, Dublin, County Dublin, Leinster, D02 XR91, Éire / Ireland"
Railing,316039.668,234600.883,-6.258237952575371,53.34913659897697,7,"53.34913659897697, -6.258237952575371","Moxy, Sackville Place, North City ED, Dublin, County Dublin, Leinster, D01 V0C7, Éire / Ireland"
Railing,315804.783,234001.712,-6.26198226497701,53.34380695623939,4,"53.34380695623939, -6.26198226497701","6-9, Trinity Street, Royal Exchange A ED, Dublin, County Dublin, Leinster, D02 H684, Éire / Ireland"
Sheffield Stand,317123.625,233922.833,-6.242219774650373,53.342808538434724,4,"53.342808538434724, -6.242219774650373","Saint Andrew's Resource Centre, 114-116, Pearse Street, South Dock ED, Dublin, County Dublin, Leinster, D02 RK37, Éire / Ireland"
Sheffield Stand,315403.707,234690.411,-6.267750394777752,53.35007962808847,7,"53.35007962808847, -6.267750394777752","Cineworld Cinema Dublin, Parnell Street, Rotunda B ED, Dublin, County Dublin, Leinster, D01 K5N8, Éire / Ireland"
Sheffield Stand,316148.363,234566.365,-6.256619225693766,53.34880276727286,11,"53.34880276727286, -6.256619225693766","Smyth O'Brien Hegarty, 24, Abbey Street Lower, North City ED, Dublin, County Dublin, Leinster, D01 K0F1, Éire / Ireland"
Sheffield Stand,316229.309,234592.322,-6.255394812338225,53.349018120431076,8,"53.349018120431076, -6.255394812338225","Irish Life, Abbey Street Lower, North City ED, Dublin, County Dublin, Leinster, D01 DX77, Éire / Ireland"
Sheffield Stand,316144.193,234232.239,-6.25680428051148,53.345802954556106,20,"53.345802954556106, -6.25680428051148","Pearse Street Garda Station, Pearse Street, Mansion House A ED, Dublin, County Dublin, Leinster, D02 WN62, Éire / Ireland"
Sheffield Stand,315886.191,233561.751,-6.260921428773065,53.339837923607874,15,"53.339837923607874, -6.260921428773065","Stephen's Green Shopping Centre, St. Stephen's Green, Royal Exchange B ED, Dublin, County Dublin, Leinster, D02 NY74, Éire / Ireland"
Sheffield Stand,318089.587,234571.656,-6.227482431816833,53.348420916314495,18,"53.348420916314495, -6.227482431816833","North Docklands, North Wall, North Dock B ED, Dublin, Dublin 1, Leinster, Éire / Ireland"
Sheffield Stand,315807.433,234263.518,-6.261846827154441,53.34615761820301,4,"53.34615761820301, -6.261846827154441","Temple Bar, Liffey Boardwalk, North City ED, Dublin, County Dublin, Leinster, D02 YK79, Éire / Ireland"
Sheffield Stand,316121.077,234732.301,-6.25696793507956,53.35029899377595,4,"53.35029899377595, -6.25696793507956","GMS Workshop, Talbot Street, North City ED, Dublin, County Dublin, Leinster, D01 X8F8, Éire / Ireland"
Sheffield Stand,315949.146,234231.045,-6.259731912432445,53.34583497345339,4,"53.34583497345339, -6.259731912432445","Temple Bar, Liffey Boardwalk, North City ED, Dublin, County Dublin, Leinster, D02 YK79, Éire / Ireland"
Sheffield Stand,315751.832,234253.25,-6.262685025907235,53.34607755912582,4,"53.34607755912582, -6.262685025907235","Temple Bar, Liffey Boardwalk, North City ED, Dublin, County Dublin, Leinster, D02 YK79, Éire / Ireland"
Sheffield Stand,315807.281,232775.783,-6.262392578200207,53.33279650679392,17,"53.33279650679392, -6.262392578200207","Block E, Iveagh Court, Harcourt Road, Saint Kevin's ED, Dublin, County Dublin, Leinster, D02 FW64, Éire / Ireland"
Sheffield Stand,315346.302,233321.534,-6.269110192354425,53.337798404995404,5,"53.337798404995404, -6.269110192354425","Dracula by Bram Stoker, Kevin Street Lower, Royal Exchange A ED, Dublin, County Dublin, Leinster, D08 HX97, Éire / Ireland"
Sheffield Stand,317083.026,233237.703,-6.2430820608970095,53.33666451946903,7,"53.33666451946903, -6.2430820608970095","Warrington House, Powerscourt, South Dock ED, Dublin, County Dublin, Leinster, D02 TN83, Éire / Ireland"
Sheffield Stand,316277.613,234608.478,-6.254663901319785,53.34915260916648,3,"53.34915260916648, -6.254663901319785","Beresford Place, North City ED, Dublin, Dublin 1, Leinster, D01 VC03, Éire / Ireland"
Sheffield Stand,315548.86,233320.387,-6.266071250237921,53.33774395797603,5,"53.33774395797603, -6.266071250237921","Bishop's Square, Kevin Street Lower, Royal Exchange A ED, Dublin, County Dublin, Leinster, D02 TD99, Éire / Ireland"
Sheffield Stand,315886.087,235897.431,-6.2600686304553,53.36081431268912,5,"53.36081431268912, -6.2600686304553","Dental & Denture Express Clinic, Dorset Street Lower, Ballybough B ED, Dublin, County Dublin, Leinster, D01 C2F6, Éire / Ireland"
Sheffield Stand,315579.697,233279.852,-6.265623321962068,53.33737319042119,3,"53.33737319042119, -6.265623321962068","6, Wexford Street, Royal Exchange B ED, Dublin, County Dublin, Leinster, D02 K232, Éire / Ireland"
Sheffield Stand,315603.961,233086.862,-6.265329610215546,53.33563467515175,2,"53.33563467515175, -6.265329610215546","Looking at the Stars, Camden Street Lower, Saint Kevin's ED, Dublin, County Dublin, Leinster, D02 DH36, Éire / Ireland"
Sheffield Stand,316124.787,235370.489,-6.256678290250142,53.356029629863265,9,"53.356029629863265, -6.256678290250142","40, Mountjoy Square South, Mountjoy Square, Mountjoy B ED, Dublin, County Dublin, Leinster, D01 PK61, Éire / Ireland"
Sheffield Stand,315662.65,233624.961,-6.264252728555011,53.34045446519708,25,"53.34045446519708, -6.264252728555011","Mercer Court, Noel Purcell Walk, Royal Exchange B ED, Dublin, County Dublin, Leinster, D02 WV05, Éire / Ireland"
Sheffield Stand,315770.999,233693.485,-6.262601840219298,53.341046198723234,6,"53.341046198723234, -6.262601840219298","Mao, 3, Chatham Row, Royal Exchange B ED, Dublin, County Dublin, Leinster, D02 HX66, Éire / Ireland"
Sheffield Stand,315739.014,233726.14,-6.263069884039788,53.34134645915095,5,"53.34134645915095, -6.263069884039788","46, William Street South, Royal Exchange B ED, Dublin, County Dublin, Leinster, D02 HW58, Éire / Ireland"
Sheffield Stand,315833.941,233986.018,-6.261550427899827,53.343659634099,3,"53.343659634099, -6.261550427899827","Saint Andrew Street Post Office, 19-24, Saint Andrew Street, Royal Exchange A ED, Dublin, County Dublin, Leinster, D02 EY47, Éire / Ireland"
Sheffield Stand,315637.422,233879.602,-6.264538399212122,53.342746871795,5,"53.342746871795, -6.264538399212122","Yamamori, South Great George's Street, Royal Exchange A ED, Dublin, County Dublin, Leinster, D02 K540, Éire / Ireland"
Sheffield Stand,315630.517,233803.386,-6.264669823939649,53.342063893329424,3,"53.342063893329424, -6.264669823939649","David Marshall Hair Salon and School of Hairdressing, 12, Fade Street, Royal Exchange B ED, Dublin, County Dublin, Leinster, D02 AX50, Éire / Ireland"
Sheffield Stand,315289.375,235584.016,-6.269141170204307,53.358129890185474,4,"53.358129890185474, -6.269141170204307","2931, Berkeley Road, Inns Quay B ED, Dublin, County Dublin, Leinster, D07 K188, Éire / Ireland"
Sheffield Stand,315868.85,234926.08,-6.260682792081658,53.352094548403706,9,"53.352094548403706, -6.260682792081658","WMS 0234, Cathal Brugha Street, Rotunda A ED, Dublin, County Dublin, Leinster, D01 T2X2, Éire / Ireland"
Sheffield Stand,313931.045,232887.606,-6.2905021030614705,53.33420758184258,6,"53.33420758184258, -6.2905021030614705","Earls Court, Reuben Street, Herberton, Ushers C ED, Dublin, County Dublin, Leinster, D08 N2X7, Éire / Ireland"
Sheffield Stand,315606.332,233151.12,-6.265270607701229,53.33621125137108,6,"53.33621125137108, -6.265270607701229","5, Camden Street Lower, Saint Kevin's ED, Dublin, County Dublin, Leinster, D02 DH36, Éire / Ireland"
Sheffield Stand,315740.665,233904.313,-6.262980049393571,53.3429462457621,3,"53.3429462457621, -6.262980049393571","Drury Street Underground Carpark, 36-37, Drury Street, Royal Exchange B ED, Dublin, County Dublin, Leinster, D02 XR91, Éire / Ireland"
Sheffield Stand,315740.055,233881.653,-6.262997478022234,53.34274287272825,9,"53.34274287272825, -6.262997478022234","Drury Street Underground Carpark, 36-37, Drury Street, Royal Exchange B ED, Dublin, County Dublin, Leinster, D02 XR91, Éire / Ireland"
Sheffield Stand,316263.399,232963.648,-6.255480542000752,53.33438379717292,11,"53.33438379717292, -6.255480542000752","1, Hatch Street Lower, Saint Kevin's ED, Dublin, County Dublin, Leinster, D02 CC60, Éire / Ireland"
Sheffield Stand,316126.494,232889.056,-6.257561926630699,53.333743924498016,4,"53.333743924498016, -6.257561926630699","Arthur Cox, 10, Earlsfort Terrace, Saint Kevin's ED, Dublin, County Dublin, Leinster, D02 T380, Éire / Ireland"
